Entity,Year,emissions_including_land-use_change,emissions_from_land-use_change,Annual_emissions,continent
belgium,1875,33302060.0,6371659.0,26930400.0,Europe
belgium,1876,33263552.0,6945039.0,26318512.0,Europe
belgium,1877,32294348.0,7243581.0,25050768.0,Europe
belgium,1878,34101030.0,6862855.0,27238176.0,Europe
belgium,1879,34130050.0,6397234.0,27732816.0,Europe
belgium,1880,37905840.0,7479983.0,30425856.0,Europe
belgium,1881,37869492.0,7238451.5,30631040.0,Europe
belgium,1882,39210004.0,6772611.0,32437394.0,Europe
belgium,1883,41277816.0,6894842.0,34382976.0,Europe
belgium,1884,40904676.0,7034660.0,33870016.0,Europe
belgium,1885,39559770.0,6477512.0,33082256.0,Europe
belgium,1886,38497356.0,6393387.0,32103970.0,Europe
belgium,1887,41596476.0,7627531.5,33968944.0,Europe
belgium,1888,43437636.0,7383876.0,36053760.0,Europe
belgium,1889,44383610.0,7549415.5,36834190.0,Europe
belgium,1890,48260264.0,8436250.0,39824016.0,Europe
belgium,1891,45725696.0,7946190.0,37779504.0,Europe
belgium,1892,44969260.0,7241053.0,37728210.0,Europe
belgium,1893,43975804.0,7900060.5,36075744.0,Europe
belgium,1894,47734224.0,7902881.5,39831344.0,Europe
belgium,1895,47209284.0,7077492.5,40131790.0,Europe
belgium,1896,49730336.0,7451440.0,42278896.0,Europe
belgium,1897,51154092.0,7409597.0,43744496.0,Europe
belgium,1898,51799800.0,6714280.0,45085520.0,Europe
belgium,1899,53188492.0,6062124.5,47126370.0,Europe
belgium,1900,57198890.0,7533367.5,49665520.0,Europe
belgium,1901,54021830.0,7313160.5,46708670.0,Europe
belgium,1902,55586656.0,6730878.0,48855776.0,Europe
belgium,1903,58632830.0,6003134.0,52629696.0,Europe
belgium,1904,56907196.0,6556508.5,50350690.0,Europe
belgium,1905,56663284.0,6396867.5,50266416.0,Europe
belgium,1906,63166188.0,5670699.5,57495490.0,Europe
belgium,1907,64251650.0,5928095.5,58323550.0,Europe
belgium,1908,63616456.0,5769224.5,57847230.0,Europe
belgium,1909,62885600.0,5122638.5,57762960.0,Europe
belgium,1910,65633524.0,4345797.0,61287730.0,Europe
belgium,1911,66997156.0,5310052.0,61687104.0,Europe
belgium,1912,69467976.0,4692118.0,64775856.0,Europe
belgium,1913,71962210.0,3947373.8,68014830.0,Europe
belgium,1914,44350412.0,3775275.8,40575136.0,Europe
belgium,1915,37966990.0,3547374.8,34419616.0,Europe
belgium,1916,48796970.0,3004296.8,45792670.0,Europe
belgium,1917,38901824.0,2653871.8,36247950.0,Europe
belgium,1918,36950524.0,3227068.0,33723456.0,Europe
belgium,1919,47633464.0,2764121.8,44869344.0,Europe
belgium,1920,57881090.0,2726895.2,55154190.0,Europe
belgium,1921,53995268.0,3461380.8,50533890.0,Europe
belgium,1922,59655090.0,3746110.2,55908976.0,Europe
belgium,1923,74367910.0,2483898.8,71884020.0,Europe
belgium,1924,78217384.0,1962218.5,76255170.0,Europe
belgium,1925,79940380.0,1900846.6,78039540.0,Europe
belgium,1926,79768904.0,2084779.4,77684130.0,Europe
belgium,1927,92460856.0,1985704.8,90475150.0,Europe
belgium,1928,90357100.0,2110977.0,88246130.0,Europe
belgium,1929,99257410.0,2302787.2,96954620.0,Europe
belgium,1930,95290696.0,1618205.6,93672490.0,Europe
belgium,1931,85182070.0,1059262.4,84122810.0,Europe
belgium,1932,68782540.0,1069338.4,67713210.0,Europe
belgium,1933,73596570.0,939999.25,72656570.0,Europe
belgium,1934,75736550.0,778783.2,74957770.0,Europe
belgium,1935,71785620.0,144984.48,71640630.0,Europe
belgium,1936,75012060.0,8500.4795,75003560.0,Europe
belgium,1987,103552600.0,963888.44,102588710.0,Europe
belgium,1991,126791390.0,3428771.2,123362620.0,Europe
belgium,1992,124143520.0,1655028.8,122488490.0,Europe
belgium,1993,129382040.0,7958171.0,121423870.0,Europe
belgium,1994,127566070.0,2769324.5,124796744.0,Europe
belgium,1995,127845940.0,1909640.1,125936296.0,Europe
belgium,1996,131979350.0,2500606.8,129478744.0,Europe
belgium,1997,126478550.0,2487929.2,123990620.0,Europe
belgium,1998,132630856.0,2407357.8,130223496.0,Europe
belgium,1999,129887610.0,5206470.5,124681140.0,Europe
belgium,2000,129409490.0,2687947.0,126721544.0,Europe
belgium,2001,127949656.0,1883589.1,126066060.0,Europe
belgium,2002,128967290.0,2104271.8,126863016.0,Europe
belgium,2003,131509660.0,3261326.5,128248340.0,Europe
belgium,2004,132801740.0,4030912.8,128770830.0,Europe
belgium,2005,128000290.0,2372366.8,125627920.0,Europe
belgium,2006,125881770.0,2008788.1,123872980.0,Europe
belgium,2007,122506580.0,2043302.9,120463270.0,Europe
belgium,2008,121679096.0,1509055.0,120170040.0,Europe
belgium,2009,109363010.0,1597907.0,107765100.0,Europe
belgium,2010,115769880.0,1165774.9,114604104.0,Europe
belgium,2011,105849576.0,781018.2,105068560.0,Europe
belgium,2012,104472190.0,2067668.6,102404520.0,Europe
belgium,2013,104450200.0,1735453.6,102714744.0,Europe
belgium,2014,99580850.0,2551609.5,97029240.0,Europe
belgium,2015,104728440.0,3582805.8,101145630.0,Europe
belgium,2016,101860450.0,2237421.5,99623020.0,Europe
belgium,2017,102366530.0,3311486.5,99055040.0,Europe
belgium,2018,103057790.0,3090474.0,99967320.0,Europe
belgium,2019,102636440.0,3166172.5,99470264.0,Europe
belgium,2020,94161336.0,3059953.0,91101384.0,Europe
belgium,2021,98884560.0,3216479.0,95668080.0,Europe
belgium,2022,92951730.0,3346367.8,89605360.0,Europe
belize,1950,1599885.6,1581565.6,18320.0,North America
belize,1951,2541313.8,2515665.8,25648.0,North America
belize,1952,4200336.0,4174688.2,25648.0,North America
belize,1953,2848027.2,2818715.2,29312.0,North America
belize,1954,2305242.2,2275930.2,29312.0,North America
belize,1955,3578958.5,3549646.5,29312.0,North America
belize,1956,3786560.8,3757248.8,29312.0,North America
belize,1957,2507531.8,2478219.8,29312.0,North America
belize,1958,3404369.0,3364065.0,40304.0,North America
belize,1959,7116221.0,7075917.0,40304.0,North America
belize,1960,3549206.8,3505238.8,43968.0,North America
belize,1961,2145125.5,2108485.5,36640.0,North America
belize,1962,1807231.4,1737615.4,69616.0,North America
belize,1963,2126182.5,2063894.5,62288.0,North America
belize,1964,1330215.2,1245943.2,84272.0,North America
belize,1965,1275035.4,1190763.4,84272.0,North America
belize,1966,1885714.2,1805106.2,80608.0,North America
belize,1967,1168522.9,1047610.9,120912.0,North America
belize,1968,1098833.5,996241.56,102592.0,North America
belize,1969,2588323.0,2452755.0,135568.0,North America
belize,1970,1584680.0,1463768.0,120912.0,North America
belize,1971,1129318.0,986422.06,142896.0,North America
belize,1972,1285038.1,1127486.1,157552.0,North America
belize,1973,1482820.8,1336260.8,146560.0,North America
belize,1974,1229162.1,1075274.1,153888.0,North America
belize,1975,2580372.0,2404500.0,175872.0,North America
belize,1976,1713359.8,1537487.8,175872.0,North America
belize,1977,4531342.0,4333486.0,197856.0,North America
belize,1978,2404683.2,2188507.2,216176.0,North America
belize,1979,3110479.5,2901631.5,208848.0,North America
belize,1980,3406201.0,3215673.0,190528.0,North America
belize,1981,2362327.2,2179127.2,183200.0,North America
belize,1982,1799060.6,1626852.6,172208.0,North America
belize,1983,3888200.0,3715992.0,172208.0,North America
belize,1984,2784273.5,2612065.5,172208.0,North America
belize,1985,2151391.0,1960863.0,190528.0,North America
belize,1986,5976753.5,5771569.5,205184.0,North America
belize,1987,11673650.0,11446482.0,227168.0,North America
belize,1988,11751107.0,11501955.0,249152.0,North America
belize,1989,14270034.0,13969586.0,300448.0,North America
belize,1990,10324089.0,10012649.0,311440.0,North America
belize,1991,11840876.0,11434172.0,406704.0,North America
belize,1992,13817604.0,13462196.0,355408.0,North America
belize,1993,10668029.0,10290637.0,377392.0,North America
belize,1994,7016230.0,6642502.0,373728.0,North America
belize,1995,6037942.0,5660550.0,377392.0,North America
belize,1996,4917198.0,4609422.0,307776.0,North America
belize,1997,5252784.0,4864400.0,388384.0,North America
belize,1998,5815684.0,5445620.0,370064.0,North America
belize,1999,5290889.5,4942809.5,348080.0,North America
belize,2000,4762430.5,4366718.5,395712.0,North America
belize,2001,5460532.5,5013524.5,447008.0,North America
belize,2002,7919223.0,7486871.0,432352.0,North America
belize,2003,5363106.5,4930754.5,432352.0,North America
belize,2004,4189124.2,3797076.2,392048.0,North America
belize,2005,3739551.5,3318191.5,421360.0,North America
belize,2006,4300620.0,3857276.0,443344.0,North America
belize,2007,3791470.5,3315150.5,476320.0,North America
belize,2008,3794438.2,3358422.2,436016.0,North America
belize,2009,5922892.5,5406268.5,516623.97,North America
belize,2010,5398610.5,4860002.5,538608.0,North America
belize,2011,5042836.5,4489572.5,553264.0,North America
belize,2012,3809094.2,3358422.2,450672.0,North America
belize,2013,3667554.0,3227874.0,439680.0,North America
belize,2014,5523993.0,5055001.0,468992.0,North America
belize,2015,9069572.0,8428372.0,641200.0,North America
belize,2016,5932932.0,5306388.0,626544.0,North America
belize,2017,6765282.5,6149730.5,615552.0,North America
belize,2018,9653394.0,9048834.0,604560.0,North America
belize,2019,7026452.5,6319300.5,707152.0,North America
belize,2020,7207066.5,6593734.5,613332.0,North America
belize,2021,9645223.0,8943164.0,702059.0,North America
belize,2022,6878882.5,6153651.5,725231.0,North America
benin,1950,2982175.2,2844363.2,137812.0,Africa
benin,1951,3122607.5,3007374.5,115233.0,Africa
benin,1952,3136415.8,3007557.8,128858.0,Africa
benin,1953,3565836.2,3458779.2,107057.0,Africa
benin,1954,3983042.5,3856909.5,126132.99,Africa
benin,1955,4469929.0,4344185.0,125744.0,Africa
benin,1956,5200306.0,5054708.0,145598.0,Africa
benin,1957,5980028.5,5830926.5,149102.0,Africa
benin,1958,7021799.5,6897223.5,124576.0,Africa
benin,1959,7367241.5,7264649.5,102592.0,Africa
benin,1960,5085925.0,4924709.0,161216.0,Africa
benin,1961,7503762.0,7375522.0,128240.01,Africa
benin,1962,8886629.0,8751061.0,135568.0,Africa
benin,1963,9224523.0,9103611.0,120912.0,Africa
benin,1964,10012613.0,9869717.0,142896.0,Africa
benin,1965,11411785.0,11261561.0,150224.0,Africa
benin,1966,14435024.0,14321440.0,113584.0,Africa
benin,1967,14651164.0,14508268.0,142896.0,Africa
benin,1968,24674694.0,24520806.0,153888.0,Africa
benin,1969,16338289.0,16136769.0,201520.0,Africa
benin,1970,16600742.0,16318614.0,282128.0,Africa
benin,1971,14378891.0,14085771.0,293120.0,Africa
benin,1972,13597690.0,13209306.0,388384.0,Africa
benin,1973,13425629.0,13044573.0,381056.0,Africa
benin,1974,14033633.0,13626929.0,406704.0,Africa
benin,1975,13645066.0,13201722.0,443344.0,Africa
benin,1976,13675843.0,13415699.0,260144.0,Africa
benin,1977,12583678.0,12286894.0,296784.0,Africa
benin,1978,12171259.0,11808523.0,362736.0,Africa
benin,1979,13031529.0,12665129.0,366400.0,Africa
benin,1980,14606561.0,14126735.0,479826.0,Africa
benin,1981,13674567.0,13287276.0,387291.0,Africa
benin,1982,11110757.0,10668212.0,442545.0,Africa
benin,1983,10600443.0,10196032.0,404411.0,Africa
benin,1984,11491995.0,11043699.0,448296.0,Africa
benin,1985,13638869.0,12952496.0,686373.0,Africa
benin,1986,11243667.0,10619664.0,624003.0,Africa
benin,1987,10039447.0,9565751.0,473696.0,Africa
benin,1988,8949209.0,8441159.0,508050.03,Africa
benin,1989,10117888.0,9547724.0,570164.0,Africa
benin,1990,10274730.0,9695384.0,579346.0,Africa
benin,1991,9599088.0,8979438.0,619650.0,Africa
benin,1992,11720617.0,11049671.0,670946.0,Africa
benin,1993,19770270.0,18962848.0,807422.0,Africa
benin,1994,29014188.0,28102660.0,911527.0,Africa
benin,1995,46430280.0,45474012.0,956267.0,Africa
benin,1996,51725720.0,50541910.0,1183806.0,Africa
benin,1997,53487200.0,52263224.0,1223975.0,Africa
benin,1998,41439764.0,40325908.0,1113856.0,Africa
benin,1999,39952880.0,38490944.0,1461936.0,Africa
benin,2000,35556444.0,34083516.0,1472928.0,Africa
benin,2001,37816108.0,36127004.0,1689104.0,Africa
benin,2002,38813700.0,36703644.0,2110055.0,Africa
benin,2003,28907874.0,26513876.0,2393998.0,Africa
benin,2004,28955788.0,26362188.0,2593600.0,Africa
benin,2005,17036066.0,14546336.0,2489730.0,Africa
benin,2006,17038016.0,13686909.0,3351106.0,Africa
benin,2007,38666960.0,34736000.0,3930960.0,Africa
benin,2008,34270400.0,30351404.0,3918994.0,Africa
benin,2009,25146764.0,20922246.0,4224517.0,Africa
benin,2010,21948776.0,17269386.0,4679390.0,Africa
benin,2011,28679596.0,24199878.0,4479719.0,Africa
benin,2012,42412510.0,38009972.0,4402539.0,Africa
benin,2013,27129876.0,22563900.0,4565975.0,Africa
benin,2014,21857452.0,17061452.0,4796000.0,Africa
benin,2015,19293332.0,13964457.0,5328876.0,Africa
benin,2016,18047632.0,11553618.0,6494014.0,Africa
benin,2017,17133884.0,10329732.0,6804151.0,Africa
benin,2018,15106730.0,7672233.0,7434497.0,Africa
benin,2019,13040134.0,5923991.5,7116143.0,Africa
benin,2020,12552306.0,4807644.0,7744662.0,Africa
benin,2021,12306475.0,3993979.8,8312495.0,Africa
benin,2022,11834770.0,3402610.2,8432160.0,Africa
bhutan,1850,511640.97,511640.97,0.0,Asia
bhutan,1851,1190103.9,1190103.9,0.0,Asia
bhutan,1852,621890.7,621890.7,0.0,Asia
bhutan,1853,652704.94,652704.94,0.0,Asia
bhutan,1854,721404.94,721404.94,0.0,Asia
bhutan,1855,561141.6,561141.6,0.0,Asia
bhutan,1856,137949.6,137949.6,0.0,Asia
bhutan,1858,493357.62,493357.62,0.0,Asia
bhutan,1859,558869.94,558869.94,0.0,Asia
bhutan,1860,753977.94,753977.94,0.0,Asia
bhutan,1861,887017.75,887017.75,0.0,Asia
bhutan,1862,984626.75,984626.75,0.0,Asia
bhutan,1863,880898.9,880898.9,0.0,Asia
bhutan,1864,1579074.1,1579074.1,0.0,Asia
bhutan,1865,1576179.6,1576179.6,0.0,Asia
bhutan,1866,1703540.2,1703540.2,0.0,Asia
bhutan,1867,1744686.9,1744686.9,0.0,Asia
bhutan,1868,1188711.5,1188711.5,0.0,Asia
bhutan,1869,817218.56,817218.56,0.0,Asia
bhutan,1870,962019.9,962019.9,0.0,Asia
bhutan,1871,965500.6,965500.6,0.0,Asia
bhutan,1872,1321788.0,1321788.0,0.0,Asia
bhutan,1873,1333659.4,1333659.4,0.0,Asia
bhutan,1874,276302.25,276302.25,0.0,Asia
bhutan,1875,1079304.5,1079304.5,0.0,Asia
bhutan,1876,1504768.2,1504768.2,0.0,Asia
bhutan,1877,1503742.2,1503742.2,0.0,Asia
bhutan,1878,1421778.6,1421778.6,0.0,Asia
bhutan,1879,1243451.8,1243451.8,0.0,Asia
bhutan,1880,1419287.1,1419287.1,0.0,Asia
bhutan,1881,1168413.0,1168413.0,0.0,Asia
bhutan,1882,869577.1,869577.1,0.0,Asia
bhutan,1883,1757327.8,1757327.8,0.0,Asia
bhutan,1884,1567312.6,1567312.6,0.0,Asia
bhutan,1885,1529573.4,1529573.4,0.0,Asia
bhutan,1886,1178598.9,1178598.9,0.0,Asia
bhutan,1887,1129904.4,1129904.4,0.0,Asia
bhutan,1888,1316475.1,1316475.1,0.0,Asia
bhutan,1889,1502569.8,1502569.8,0.0,Asia
bhutan,1890,1773339.4,1773339.4,0.0,Asia
bhutan,1891,1656787.5,1656787.5,0.0,Asia
bhutan,1892,2195212.2,2195212.2,0.0,Asia
bhutan,1893,1433906.4,1433906.4,0.0,Asia
bhutan,1894,1834711.4,1834711.4,0.0,Asia
bhutan,1895,1947379.5,1947379.5,0.0,Asia
bhutan,1896,1558885.5,1558885.5,0.0,Asia
bhutan,1897,2186345.5,2186345.5,0.0,Asia
bhutan,1898,1854570.4,1854570.4,0.0,Asia
bhutan,1899,1485165.8,1485165.8,0.0,Asia
bhutan,1900,1743111.2,1743111.2,0.0,Asia
bhutan,1901,1873220.1,1873220.1,0.0,Asia
bhutan,1902,1709915.5,1709915.5,0.0,Asia
bhutan,1903,1832915.9,1832915.9,0.0,Asia
bhutan,1904,1851272.6,1851272.6,0.0,Asia
bhutan,1905,2036268.0,2036268.0,0.0,Asia
bhutan,1906,1971305.4,1971305.4,0.0,Asia
bhutan,1907,1817453.9,1817453.9,0.0,Asia
bhutan,1908,1470729.6,1470729.6,0.0,Asia
bhutan,1909,1988306.2,1988306.2,0.0,Asia
bhutan,1910,2355585.5,2355585.5,0.0,Asia
bhutan,1911,2526731.0,2526731.0,0.0,Asia
bhutan,1912,2512368.0,2512368.0,0.0,Asia
bhutan,1913,2722242.0,2722242.0,0.0,Asia
bhutan,1914,2704032.0,2704032.0,0.0,Asia
bhutan,1915,2784969.8,2784969.8,0.0,Asia
bhutan,1916,2719091.0,2719091.0,0.0,Asia
bhutan,1917,2842677.8,2842677.8,0.0,Asia
bhutan,1918,2740965.2,2740965.2,0.0,Asia
bhutan,1919,2597666.0,2597666.0,0.0,Asia
bhutan,1920,2872429.5,2872429.5,0.0,Asia
bhutan,1921,2073384.4,2073384.4,0.0,Asia
bhutan,1922,3385755.8,3385755.8,0.0,Asia
bhutan,1923,2372769.8,2372769.8,0.0,Asia
bhutan,1924,3138179.5,3138179.5,0.0,Asia
bhutan,1925,3247952.8,3247952.8,0.0,Asia
bhutan,1926,2677248.2,2677248.2,0.0,Asia
bhutan,1927,2860741.2,2860741.2,0.0,Asia
bhutan,1928,3247952.8,3247952.8,0.0,Asia
bhutan,1929,3199075.0,3199075.0,0.0,Asia
bhutan,1930,4523794.5,4523794.5,0.0,Asia
bhutan,1931,4232653.0,4232653.0,0.0,Asia
bhutan,1932,4392476.5,4392476.5,0.0,Asia
bhutan,1933,4894005.0,4894005.0,0.0,Asia
bhutan,1934,4270465.0,4270465.0,0.0,Asia
bhutan,1935,4557393.0,4557393.0,0.0,Asia
bhutan,1936,5489807.5,5489807.5,0.0,Asia
bhutan,1937,6004673.0,6004673.0,0.0,Asia
bhutan,1938,5529892.0,5529892.0,0.0,Asia
bhutan,1939,5718405.0,5718405.0,0.0,Asia
bhutan,1940,5921977.0,5921977.0,0.0,Asia
bhutan,1941,5713092.0,5713092.0,0.0,Asia
bhutan,1942,6116351.5,6116351.5,0.0,Asia
bhutan,1943,6295778.0,6295778.0,0.0,Asia
bhutan,1944,6944709.0,6944709.0,0.0,Asia
bhutan,1945,7172720.0,7172720.0,0.0,Asia
bhutan,1946,6962516.0,6962516.0,0.0,Asia
bhutan,1947,7627019.0,7627019.0,0.0,Asia
bhutan,1948,7392926.0,7392926.0,0.0,Asia
bhutan,1949,7376914.5,7376914.5,0.0,Asia
bhutan,1950,9918558.0,9918558.0,0.0,Asia
bhutan,1951,8836066.0,8836066.0,0.0,Asia
bhutan,1952,9918558.0,9918558.0,0.0,Asia
bhutan,1953,9645590.0,9645590.0,0.0,Asia
bhutan,1954,10099743.0,10099743.0,0.0,Asia
bhutan,1955,10359557.0,10359557.0,0.0,Asia
bhutan,1956,11147244.0,11147244.0,0.0,Asia
bhutan,1957,11381556.0,11381556.0,0.0,Asia
bhutan,1958,12052068.0,12052068.0,0.0,Asia
bhutan,1959,20360812.0,20360812.0,0.0,Asia
bhutan,1960,12197309.0,12197309.0,0.0,Asia
bhutan,1961,13063076.0,13063076.0,0.0,Asia
bhutan,1962,11401562.0,11401562.0,0.0,Asia
bhutan,1963,11991943.0,11991943.0,0.0,Asia
bhutan,1964,12261136.0,12261136.0,0.0,Asia
bhutan,1965,12207642.0,12207642.0,0.0,Asia
bhutan,1966,12431256.0,12431256.0,0.0,Asia
bhutan,1967,12600240.0,12600240.0,0.0,Asia
bhutan,1968,11566258.0,11566258.0,0.0,Asia
bhutan,1969,15147159.0,15147159.0,0.0,Asia
bhutan,1970,12838217.0,12834553.0,3664.0,Asia
bhutan,1971,13530199.0,13526535.0,3664.0,Asia
bhutan,1972,13570247.0,13566583.0,3664.0,Asia
bhutan,1973,14696231.0,14692567.0,3664.0,Asia
bhutan,1974,14399666.0,14396002.0,3664.0,Asia
bhutan,1975,14111383.0,14107719.0,3664.0,Asia
bhutan,1976,12808245.0,12804581.0,3664.0,Asia
bhutan,1977,13073299.0,13065971.0,7328.0,Asia
bhutan,1978,13665181.0,13654189.0,10992.0,Asia
bhutan,1979,14611666.0,14589682.0,21984.0,Asia
bhutan,1980,14008131.0,13986147.0,21984.0,Asia
bhutan,1981,14054430.0,13999081.0,55349.0,Asia
bhutan,1982,16152038.0,16089357.0,62680.996,Asia
bhutan,1983,17137172.0,17050424.0,86749.0,Asia
bhutan,1984,13589878.0,13481138.0,108740.0,Asia
bhutan,1985,12658571.0,12538831.0,119740.0,Asia
bhutan,1986,15752019.0,15639600.0,112419.0,Asia
bhutan,1987,12418851.0,12258792.0,160059.0,Asia
bhutan,1988,12148162.0,11980767.0,167395.0,Asia
bhutan,1989,12653361.0,12533591.0,119770.0,Asia
bhutan,1990,19920950.0,19735220.0,185730.0,Asia
bhutan,1991,13861764.0,13676026.0,185738.0,Asia
bhutan,1992,12270020.0,12054963.0,215057.0,Asia
bhutan,1993,11644830.0,11463044.0,181786.0,Asia
bhutan,1994,18945050.0,18732640.0,212410.0,Asia
bhutan,1995,12536336.0,12287370.0,248966.0,Asia
bhutan,1996,11198489.0,10900217.0,298272.0,Asia
bhutan,1997,10583206.0,10193101.0,390105.0,Asia
bhutan,1998,11268782.0,10886587.0,382195.0,Asia
bhutan,1999,8920314.0,8534445.0,385869.0,Asia
bhutan,2000,10490495.0,10093624.0,396871.0,Asia
bhutan,2001,9273239.0,8889010.0,384229.0,Asia
bhutan,2002,12107859.0,11691348.0,416511.0,Asia
bhutan,2003,18497884.0,18121668.0,376217.0,Asia
bhutan,2004,12259514.0,11951601.0,307913.0,Asia
bhutan,2005,8864353.0,8468493.0,395860.0,Asia
bhutan,2006,8412870.0,8019360.0,393510.0,Asia
bhutan,2007,10355316.0,9961794.0,393522.0,Asia
bhutan,2008,12600629.0,12178477.0,422152.0,Asia
bhutan,2009,10930769.0,10540888.0,389881.0,Asia
bhutan,2010,12847942.0,12360174.0,487768.0,Asia
bhutan,2011,11132763.0,10400740.0,732023.0,Asia
bhutan,2012,10943144.0,10107950.0,835194.0,Asia
bhutan,2013,10302474.0,9384273.0,918201.0,Asia
bhutan,2014,8722733.0,7694509.5,1028223.06,Asia
bhutan,2015,8612187.0,7555681.0,1056506.0,Asia
bhutan,2016,8509731.0,7248345.0,1261386.0,Asia
bhutan,2017,8645585.0,7304074.0,1341511.0,Asia
bhutan,2018,7978186.0,6500449.0,1477737.0,Asia
bhutan,2019,8007988.5,6549363.5,1458625.0,Asia
bhutan,2020,7254854.5,6335092.5,919762.0,Asia
bhutan,2021,7499388.5,6437208.5,1062180.0,Asia
